usTicker,usCompany,theme,product,twCode,twName,twRole,relationship,benefitReason,confidence,lastEvidenceDate,lastEvidenceTitle,hitCount,updatedAt
AVGO,Broadcom,AI晶片,ASIC與先進製程代工,2330,台積電,晶圓代工與先進封裝雙重龍頭,博通為台積電先進製程（3奈米與CoWoS先進封裝）之核心IC設計客戶,博通指出即便台積電大舉擴產，先進製程產能依然供不應求並成為供應鏈瓶頸，證實台積電在AI與ASIC晶片代工的絕對壟斷地位與強勁接單動能,9,2026-03-25,2026-03-25-台積電_560_億美元擴產也不夠_博通直言先進製程成瓶頸_半導體供應鏈遭_掐脖子__2026_03_25__三_.md,1,2026-06-16 05:32:32
TSM,TSMC ADR,半導體製造,先進製程晶片代工,2330,台積電,半導體晶圓代工龍頭,台積電美國廠 (Arizona Fab 21) 為台股 2330 台積電之 100% 持股海外重要晶圓廠,美國廠 Fab 21 量產進度提前，有助於緩解地緣政治擔憂，滿足客戶對「美國製造」先進製程晶片的需求，並加速海外營收與獲利貢獻。,10,2026-03-24,2026-03-24-台積電美國廠量產提前__Fab21_驚人進度_建廠速度取代製程技術_成為新瓶頸_2026_03_24__二_.md,1,2026-06-16 05:32:32
,Micron,記憶體(HBM),HBM 先進封裝與生產廠房需求,6770,力積電,半導體廠房出讓方,美光規劃高價收購力積電位於銅鑼科學園區的廠房，用於擴展美光在台灣的 HBM 先進封裝產能佈局,力積電處分銅鑼廠房資產可望挹注顯著的業外收益，有助於減輕資金折舊壓力並活化資產結構,9,2026-03-24,https://www.youtube.com/watch?v=fTN106_hrfs,1,2026-06-12 19:08:02
NVDA,NVIDIA,AI晶片,GPU 及 AI 晶片代工,2330,台積電,先進製程與 CoWoS 封裝獨家代工廠,NVIDIA 為台積電先進製程的主要核心客戶，雙方在 AI 晶片製造上高度綁定,台積電美國廠提前量產，能更快速且就近供應 NVIDIA 所需的先進晶片，降低供應鏈斷鏈風險，維持 AI 晶片出貨動能。,9,2026-03-24,2026-03-24-台積電美國廠量產提前__Fab21_驚人進度_建廠速度取代製程技術_成為新瓶頸_2026_03_24__二_.md,1,2026-06-16 05:32:32
AMAT,Applied Materials,半導體設備,半導體前段製程設備與廠務系統,2404,漢唐,建廠無塵室與廠務工程承包商,漢唐協力配合台積電美國廠建廠，與美商應用材料等半導體設備龍頭在廠區設備安裝上緊密配合,台積電美國廠建廠速度與裝機量產進度提前，帶動建廠承包商漢唐的工程營收認列提早，並增加後續機台維護工程的營運動能。,8,2026-03-24,2026-03-24-台積電美國廠量產提前__Fab21_驚人進度_建廠速度取代製程技術_成為新瓶頸_2026_03_24__二_.md,1,2026-06-16 05:32:32
,Micron,HBM,HBM 先進封裝廠房,6770,力積電,晶圓代工與廠房讓渡商,美光洽購力積電銅鑼廠以作為其 HBM 後段封裝基地,處分閒置廠房資產可望帶來顯著業外收益，有助於舒緩折舊與資金壓力並改善財務結構,9,2026-03-23,https://www.youtube.com/watch?v=zSp7gIyHDr4,1,2026-06-12 19:08:02
,NVIDIA,AI伺服器,GB200 高速傳輸線束與 Busbar,3665,貿聯-KY,高頻高速連接線束子供應商,輝達 GB200 散熱與高頻高速傳輸線認證供應鏈成員,受惠於 Blackwell 架構下大增的伺服器內部與機櫃間高速傳輸線，以及高電壓分流配電（Busbar）之高技術壁壘需求，推升出貨單價與獲利表現,9,2026-03-23,https://www.youtube.com/watch?v=zSp7gIyHDr4,1,2026-06-12 19:08:02
TSLA,Tesla,AI晶片與先進封裝,晶圓代工與封裝服務,2330,台積電,晶圓代工與先進封裝製造商,特斯拉自建 Terafab 晶圓與算力計畫之自研 AI 晶片，主要委託台積電進行先進製程代工與先進封裝,馬斯克自建 Terafab 計畫將大幅拉高對自研大晶片與先進封裝（如 CoWoS/SoW）的需求，台積電作為獨家或主要代工夥伴將直接受惠,9,2026-03-23,2026-03-23-馬斯克啟動_Terafab_計畫_砸_300_億美元自建晶圓廠_為何目標算力是全球產量的_50_倍__2026_03_23__一_.md,1,2026-06-16 05:32:32
NXPI,NXP Semiconductors,先進封裝,車用晶片/FOPLP,3481,群創,面板級封裝(FOPLP)代工廠,群創開發扇出型面板級封裝(FOPLP)技術，並與車用晶片大廠恩智浦(NXP)合作進行技術驗證與中低階晶片封裝,協助恩智浦降低車用晶片封裝成本，群創亦藉此由面板面板組裝轉型切入半導體先進封裝領域，提升毛利率,8,2026-03-22,2026-03-22-_精華_群創法說變法會_套牢怎麼辦__關鍵1條線決定你我去留_鈔錢部署_盧燕俐ft_阮慕驊__20260322.md,1,2026-06-16 05:31:53
MU,Micron,HBM/先進封裝,高頻寬記憶體(HBM)生產基地,3481,群創,廠房與土地賣方,美光曾積極評估並搶標群創台南四廠(5.5代廠)，意圖擴充其在台HBM後段先進封裝產能，雖最終由台積電得標，但反映群創廠房資產符合美系半導體大廠需求,群創閒置廠房獲美商半導體與台積電爭相評估，資產價值重估，處分利益有助於改善財務結構並挹注轉型資金,7,2026-03-22,2026-03-22-_精華_群創法說變法會_套牢怎麼辦__關鍵1條線決定你我去留_鈔錢部署_盧燕俐ft_阮慕驊__20260322.md,1,2026-06-16 05:31:53
NVDA,NVIDIA,AI晶片/先進封裝,AI最大晶片封裝/GB200相關封裝技術,3481,群創,FOPLP 封裝潛在供應商,輝達為因應CoWoS先進封裝產能不足，積極規劃導入FOPLP(扇出型面板級封裝)做為替代技術，群創為台灣該領域部署最深之面板廠,隨著大客戶輝達明確釋出封裝技術轉型訊號，群創身為FOPLP領先者，長期有望打入AI晶片相關外圍元件封裝鏈,6,2026-03-22,2026-03-22-_精華_群創法說變法會_套牢怎麼辦__關鍵1條線決定你我去留_鈔錢部署_盧燕俐ft_阮慕驊__20260322.md,1,2026-06-16 05:31:53
NVDA,Nvidia,AI晶片,GPU晶片代工與先進封裝,2330,台積電,晶圓代工與先進封裝夥伴,雙方聯手打造全球 AI 工廠，台積電提供輝達最新 AI 晶片之晶圓代工與 CoWoS 先進封裝服務,受惠於輝達擴大下單最新架構 GPU 先進製程與封裝產能，確保技術領先與業績成長,9,2026-03-21,2026-03-21-輝達_GTC_2026_AI_的想像力在美國_實現力在台灣_台積電_鴻海到台達電聯手打造全球_AI_工廠_.md,1,2026-06-16 05:31:53
NVDA,Nvidia,AI伺服器,AI伺服器整機與液冷機櫃解決方案,2317,鴻海,系統組裝與機櫃整合商,雙方聯手打造全球 AI 工廠，鴻海負責輝達最新 AI 伺服器與 NVL 晶片機櫃的系統組裝與全球出貨,做為輝達高階 AI 伺服器的核心晶片組裝與機櫃整合夥伴，直接受惠於伺服器出貨量暴增,9,2026-03-21,2026-03-21-輝達_GTC_2026_AI_的想像力在美國_實現力在台灣_台積電_鴻海到台達電聯手打造全球_AI_工廠_.md,1,2026-06-16 05:31:53
NVDA,Nvidia,電力與散熱,高功率電源供應器與散熱解決方案,2308,台達電,電源與散熱解決方案供應商,雙方聯手打造全球 AI 工廠，台達電為輝達 AI 高能耗伺服器及資料中心提供關鍵電源系統與液冷散熱模組,隨著伺服器能耗大幅上升，高規格電源與散熱模組需求大增，推升其硬體出貨與毛利表現,9,2026-03-21,2026-03-21-輝達_GTC_2026_AI_的想像力在美國_實現力在台灣_台積電_鴻海到台達電聯手打造全球_AI_工廠_.md,1,2026-06-16 05:31:53
TSM,TSMC,半導體先進製程,先進製程與先進封裝黃光微影材料,4749,新應材,黃光微影微細製程材料供應商,美股台積電 (TSM) 積極擴大在地化供應鏈，新應材為其先進製程及 CoWoS 封裝材料的核心合作本土化學廠,隨著台積電擴充 3 奈米、2 奈米以及 CoWoS 先進封裝產能，新應材黃光微影材料與配方型化學品（如顯影液）出貨量將同步迎來爆发性成長，發揮強大進口替代效應,9,2026-03-20,2026-03-20-_精華_台積神助攻_新應材與神山唇齒相依_億元教授_倆倆遲早上3_000_鈔錢部署_盧燕俐_ft_鄭廳宜_20260320.md,1,2026-06-16 05:31:27
NVDA,NVIDIA,AI晶片,先進製程晶片代工,2330,台積電,主要晶圓代工廠,NVIDIA 為台積電先進製程之核心客戶，將 AI 晶片委託其代工,台積電先進製程因 AI 需求極度強勁導致產能稀缺，2026 年全線漲價且訂單滿到 2027 年，反映先進製程作為 AI 時代『數位石油』的關鍵地位,9,2026-03-20,2026-03-20-台積電_2026_全線漲價_訂單滿到_2027_年_為何先進製程是_AI_時代最稀缺的_數位石油___2026_03_20__五_.md,1,2026-06-16 05:31:53
NVDA,Nvidia,矽光子/CPO,共同封裝光學 (CPO)、光纖陣列 (Fiber Array),3363,上詮,光纖陣列主要元件供應商,上詮與台積電合作開發 CPO 元件並進行驗證，成功切入輝達的 CPO 矽光子模組供應鏈。,輝達為解決 AI 晶片能耗與傳輸延遲，在新世代 GPU 架構中擴大導入矽光子與 CPO 技術，促使上詮的光學連接收發、光纖陣列關鍵元件出貨迎來爆發期。,9,2026-03-20,2026-03-20-美股光通訊三强狂飆_這家台灣光纖廠_狂收輝達CPO肥單____產經希引力EP_197__劉姸希__CC.md,1,2026-06-16 05:31:53
COHR,Coherent,光通訊模組,800G 光收發模組、發射端光源雷射(DFB LD),3081,聯亞,光通訊磊晶片供應商,聯亞為 Coherent 提供高階矽光子模組核心發光元件 DFB 雷射的磊晶片（Epi Wafer）。,美股 Coherent 得益於 AI 資料中心升級至 800G/1.6T 光模組需求爆增，股價持續飆漲，進而帶動上游磊晶片大廠聯亞的拉貨潮，營收獲利大進補。,9,2026-03-20,2026-03-20-美股光通訊三强狂飆_這家台灣光纖廠_狂收輝達CPO肥單____產經希引力EP_197__劉姸希__CC.md,1,2026-06-16 05:31:53
MRVL,Marvell,光學 DSP 晶片/光收發模組,高速 PAM4 DSP 晶片、主動式光纖 (AOC) 解決方案,4979,華星光,光通訊晶片代工與高階封裝夥伴,華星光深度合作美股晶片龍頭 Marvell，負責其高階光收發模組、DSP 封裝設計與代工生產。,Marvell 在高速光傳輸晶片與光模組設計市佔率領先，受惠於美股光通訊狂飆。華星光作為其主要的晶片代工生產與光電模組封測基地，營運動能隨 800G 光模組的爆發式成長而高歌猛進。,9,2026-03-20,2026-03-20-美股光通訊三强狂飆_這家台灣光纖廠_狂收輝達CPO肥單____產經希引力EP_197__劉姸希__CC.md,1,2026-06-16 05:31:53
LITE,Lumentum,光傳輸送元件/資料中心傳輸,光學元件、高階光纖主被動元件,6442,光聖,光通訊被動元件及光學主被動模組供應商,光聖為美系資料中心客戶、光通訊設備龍頭廠 Lumentum 提供專利光纖快速連接器及主被動元件傳輸解決方案。,美股光通訊大廠 Lumentum 業績表現強勁，受惠於北美四大 CSP 業者（Google、Meta等）大舉增建 AI 資料中心。光聖供應的美規光纖被動元件（如光收發互連等）出貨暢旺，推動毛利率與營收大幅跳升。,8,2026-03-20,2026-03-20-美股光通訊三强狂飆_這家台灣光纖廠_狂收輝達CPO肥單____產經希引力EP_197__劉姸希__CC.md,1,2026-06-16 05:31:53
NVDA,NVIDIA,光通訊/CPO,COUPE 矽光子平台,2330,台積電,晶圓代工與晶片整合封裝,輝達與台積電合作開發的 COUPE 矽光子平台進入量產，且 CPO 成為輝達 Vera Rubin 的標配,隨著輝達定調 COUPE 矽光子平台進入量產並導入下一代 Vera Rubin 產品中，台積電除代工其晶片外，亦引導其矽光子技術與先進封裝製程受惠,10,2026-03-19,2026-03-19-黃仁勳定調_輝達與台積電的_COUPE_矽光子平台進入量產_CPO_成_Vera_Rubin_標配_2026_03_19__四_.md,1,2026-06-16 05:31:27
NVDA,NVIDIA,AI伺服器,Vera Rubin 平台,2317,鴻海,伺ings器代工廠,輝達推出新一代 Vera Rubin 平台，並採光銅並行策略，重塑其代工供應鏈,受惠於新平台重塑供應鏈與光銅並行策略，迎來伺服器出貨高峰,8,2026-03-18,2026-03-18-黃仁勳_光銅並行_策略重擊光通訊_Vera_Rubin_如何重塑鴻海_廣達的出貨高峰__2026_03_18__三_.md,1,2026-06-16 05:31:27
NVDA,NVIDIA,AI伺服器,Vera Rubin 平台,2382,廣達,伺服器代工廠,輝達推出新一代 Vera Rubin 平台，並採光銅並行策略，重塑其代工供應鏈,受惠於新平台重塑供應鏈與光銅並行策略，迎來伺服器出貨高峰,8,2026-03-18,2026-03-18-黃仁勳_光銅並行_策略重擊光通訊_Vera_Rubin_如何重塑鴻海_廣達的出貨高峰__2026_03_18__三_.md,1,2026-06-16 05:31:27
,Nvidia,AI伺服器,GB200 NVL72 整機櫃,2382,廣達,AI伺服器系統整合與整機櫃代工廠,廣達為 CSP 客戶（如微軟、亞馬遜）設計與組裝搭載輝達 GB200 晶片的 NVL72 伺服器整機櫃系統。,GB200 整機櫃系統單價極高，首波出貨將顯著拉升廣達營收規模，並大幅優化其產品 ASP 及整體毛利表現。,9,2026-03-17,https://www.youtube.com/watch?v=y6oMoTZYMp8,1,2026-06-12 19:09:29
,Microsoft,電網基礎建設,資料中心液冷與散熱方案,3017,奇鋐,3D VC 與液冷水冷系統關鍵組件商,微軟為支應 AI 計算需求，大舉擴張資料中心並指名採購配備奇鋐水冷板(Cold Plate)與液冷冷卻分配器(CDU)之 GB200 運算方案。,下世代 GPU 功耗突破千瓦，氣冷改水冷散熱成為剛性需求，奇鋐憑藉高度垂直整合優勢直接受惠於微軟等大廠的水冷轉型潮。,9,2026-03-17,https://www.youtube.com/watch?v=y6oMoTZYMp8,1,2026-06-12 19:09:29
TSM,TSMC,半導體材料,晶圓代工與先進材料認證,4749,新應材,化學品/光阻劑供應商,台積電先進製程黃光化學品與黃光保護膜核心供應商,台積電積極擴充先進製程與CoWoS產能，並大力推動半導體供應鏈本土化，新應材多項半導體化學品已通過台積電認證並實現量產，將隨著台積電擴產而迎來業績爆發潮,9,2026-03-17,2026-03-17-台積電_新應材遲早3000_記憶體將再漲1倍_億元教授揭2檔黑馬股卡位趁現在__鈔錢部署_盧燕俐_ft_鄭廳宜_20260317.md,1,2026-06-16 05:31:02
NVDA,NVIDIA,AI伺服器,AI機櫃,2317,鴻海,AI伺服器與機櫃系統整合代工廠,NVIDIA 的 AI 晶片架構由鴻海系統整合並進行機櫃級量產,"受惠於 NVIDIA AI 晶片需求強勁，鴻海 AI 機櫃出貨量今年衝倍數成長，每週產能達 2,000 櫃，獲利創佳績帶動最狂配息 7.2 元",9,2026-03-17,2026-03-17-最狂配息_7_2_元_鴻海_AI_機櫃今年衝倍數成長_劉揚偉喊出每週_2_000_櫃產能_2026_03_17__二_.md,1,2026-06-16 05:31:02
,Broadcom,光通訊/CPO,CPO (共同封裝光學器件) 交換晶片,2330,台積電,晶圓代工與矽光子 COUPE 先進封裝夥伴,博通與台積電緊密合作，採用台積電獨家的 COUPE 封裝技術開發新一代 CPO 高速交換機晶片。,高速傳輸與低功耗需求迫切，CPO 成為次世代資料中心交換機標準，帶動台積電矽光子與 CPO 先進封裝營收起飛。,8,2026-03-17,https://www.youtube.com/watch?v=y6oMoTZYMp8,1,2026-06-12 19:09:29
,Micron,HBM,HBM3e 高頻寬記憶體,6239,力成,記憶體後段先進封裝與測試代工廠,美光在大力擴增 HBM 產能的同時，將部分 HBM 堆疊後的晶圓後段封裝與測試委外予其長期戰略夥伴力成。,HBM3e 需求隨著 AI 伺服器爆發而大放異彩，促使美光釋出更多高階封測訂單，挹注力成高階產品線營收與產能利用率。,8,2026-03-17,https://www.youtube.com/watch?v=y6oMoTZYMp8,1,2026-06-12 19:09:29
MU,Micron,記憶體,DRAM / HBM,3260,威剛,記憶體模組大廠,美光帶頭漲價及產能排擠效應受惠者,AI伺服器對HBM與高容量DDR5需求暴增，美光等國際大廠晶圓產能嚴重排擠高容量標準DRAM，催化標準型記憶體報價大幅調漲，高庫存水位模組大廠威剛將直接受惠報價回升與利差擴大,8,2026-03-17,2026-03-17-台積電_新應材遲早3000_記憶體將再漲1倍_億元教授揭2檔黑馬股卡位趁現在__鈔錢部署_盧燕俐_ft_鄭廳宜_20260317.md,1,2026-06-16 05:31:02
,Micron,HBM,晶圓廠房取得與 HBM 產能擴充,6770,力積電,半導體晶圓廠房提供商,美光規劃收購或租用力積電銅鑼廠，以加速在台擴增 HBM 後段先進封裝與生產線,力積電若能順利處分或出租銅鑼廠，可望獲得大筆資金挹注、活化閒置資產，並藉此機會進入與美光在先進封裝或後續代工的潛在合作領域,9,2026-03-16,https://www.youtube.com/watch?v=hKMIORn3U5M,1,2026-06-12 19:09:29
,Micron,HBM,記憶體後段封裝測試,8110,華東,記憶體封裝測試代工廠,為美光主要的記憶體封測代工合作夥伴,美光持續擴大在台 HBM 生產與先進封裝佈局，帶動記憶體後段傳統封測與測試需求外包，華東作為核心合作封測廠將直接受惠,8,2026-03-16,https://www.youtube.com/watch?v=hKMIORn3U5M,1,2026-06-12 19:09:29
NVDA,NVIDIA,成熟製程,AI伺服器周邊配套晶片 (如電源管理IC、控制IC),2303,聯電,成熟製程晶圓代工,NVIDIA的AI晶片與伺服器出貨量暴增，拉動周邊配套成熟製程晶片需求，間接投片至聯電進行晶圓代工,AI伺服器對周邊成熟製程晶片需求極大，造成產能吃緊，聯電預計於4月起全線調漲代工報價，帶動營收與毛利率上修,8,2026-03-16,2026-03-16-聯電_世界_力積電_4_月全線漲價_為何_AI_讓成熟製程變身_晶片通膨_推手__2026_03_16__一_.md,1,2026-06-16 05:31:02
TXN,Texas Instruments,電源管理IC,高階電源管理晶片 (PMIC),5347,世界先進,8吋與12吋晶圓代工,美系類比晶片巨頭受惠AI與高速運算等高功率電源管理需求，擴大委託世界先進進行晶圓代工,AI晶片與資料中心帶動PMIC需求出現爆發性成長，世界先進產能利用率攀升，促使其於4月全線漲價，緩解先前美中成熟製程殺價競爭之壓力,8,2026-03-16,2026-03-16-聯電_世界_力積電_4_月全線漲價_為何_AI_讓成熟製程變身_晶片通膨_推手__2026_03_16__一_.md,1,2026-06-16 05:31:02
